id,fromObjectiveId,toObjectiveId,relationshipType,strength,rationale,caseAssociationType,reviewStatus
https://education.asfai.org/associations/424427fe-9e18-55c6-919f-6875f00ba35c,https://education.asfai.org/objectives/deb41938-a0ea-5bc9-a1c7-4bab2ec977bc,https://education.asfai.org/objectives/60ffc173-1009-5b66-b241-50b687a8ab3c,prerequisiteOf,hard,Must know basic insect body plan before studying detailed anatomy,precedes,unreviewed
https://education.asfai.org/associations/424bfcbe-f88a-5c94-ae2a-c8733c31cf7e,https://education.asfai.org/objectives/847ccc6d-400f-544d-9528-f534ed775329,https://education.asfai.org/objectives/42578592-192b-5a5c-950f-310361082a0e,prerequisiteOf,soft,Predator-prey relationships are key component of ecosystem balance,precedes,unreviewed
https://education.asfai.org/associations/42522543-0b9b-5abd-8977-a9b1aa42f616,https://education.asfai.org/objectives/7c5a2638-3bdb-5f60-ae5b-b926a634398a,https://education.asfai.org/objectives/68510e20-721c-59b2-9c17-907f70905503,prerequisiteOf,soft,Critically evaluating modern archaeological methods and the ethics of who owns artefacts applies the sourcing habit to contemporary historical practice,precedes,unreviewed
https://education.asfai.org/associations/425ca936-569b-50c7-b6c3-4da9432d3e7d,https://education.asfai.org/objectives/540595ce-5ac7-5c08-9292-482704811516,https://education.asfai.org/objectives/a61ef317-506f-57c9-b915-42fa780a759b,prerequisiteOf,soft,Understanding money safety motivates why banks are useful,precedes,unreviewed
https://education.asfai.org/associations/4263e24b-80ec-51f1-893f-73041b1f9ca0,https://education.asfai.org/objectives/6d99465d-f31e-5795-8915-a69eca5fe0b5,https://education.asfai.org/objectives/8ac8b720-fbed-5b7d-970d-bf0d537dbad3,prerequisiteOf,hard,Must know basic offspring-to-adult stages before comparing diverse life cycles,precedes,unreviewed
https://education.asfai.org/associations/4271f475-4259-5e40-be93-1a602b02cd29,https://education.asfai.org/objectives/81447536-ac99-59fb-8aa8-ae988f32839f,https://education.asfai.org/objectives/cf7180e2-91ed-57d8-b1fc-2bdfe27d28e7,prerequisiteOf,hard,Converting to 3dp requires ×÷ by 10/100/1000 skills,precedes,unreviewed
https://education.asfai.org/associations/42b1f7c9-d20f-525f-bd8b-0c973e85758f,https://education.asfai.org/objectives/8a1c3b95-4b9d-555a-8ed6-38c4c343b6ae,https://education.asfai.org/objectives/6fd8125d-ec25-599b-817d-ec3f05ca82b2,prerequisiteOf,soft,Evaluating language builds on recognising literary language,precedes,unreviewed
https://education.asfai.org/associations/42c7b464-1a4e-52e7-94e5-19f09765c291,https://education.asfai.org/objectives/304466e5-b322-5022-a89f-d13926b3c2ac,https://education.asfai.org/objectives/137e10b5-a236-5c69-bdf0-0f17392147f4,prerequisiteOf,hard,Advanced friendship skills depends on earlier social skills,precedes,unreviewed
https://education.asfai.org/associations/42e75580-26ed-5214-9a43-53ff0420c22f,https://education.asfai.org/objectives/dc365a56-9690-59e9-81d6-d43e937651a6,https://education.asfai.org/objectives/c8882b99-5a23-507b-a203-57156349c2f4,prerequisiteOf,soft,Roman context needed to understand Roman adoption of Greek culture,precedes,unreviewed
https://education.asfai.org/associations/43006b52-8ac2-5f56-bd7f-7e33f26f0b76,https://education.asfai.org/objectives/23ce0576-e968-524f-a94d-8cc50456abff,https://education.asfai.org/objectives/3b30f617-46c9-57f4-9a9a-cc4516661b88,prerequisiteOf,soft,Drawing on techniques observed in texts read requires the habit of connecting new information to existing knowledge from reading,precedes,unreviewed
https://education.asfai.org/associations/431ccf1c-5613-53c7-8547-84ab3d263d87,https://education.asfai.org/objectives/e55fad43-302f-578d-9fc3-0cde47bd09fd,https://education.asfai.org/objectives/7daa6311-f18e-5a8f-8d47-a4a0dc7a95c2,prerequisiteOf,hard,Angle definition builds on understanding right angles,precedes,unreviewed
https://education.asfai.org/associations/433416f8-5408-552a-bd09-591eb66bd05e,https://education.asfai.org/objectives/ce3fa935-7404-5832-bd08-5e319bba2dbe,https://education.asfai.org/objectives/b9c5d28f-7e2d-565b-8b37-35e7ed3aed28,prerequisiteOf,hard,Understanding bee colonies provides context for understanding pollination as a bee behaviour,precedes,unreviewed
https://education.asfai.org/associations/437a3478-cf2c-51bd-ac6a-2ccee6ae91a5,https://education.asfai.org/objectives/47d4ddd9-6940-5f98-9b55-09e26860726c,https://education.asfai.org/objectives/34db30b6-ad37-5721-8e66-4ff4df4bc882,prerequisiteOf,hard,Spotting patterns in tables requires knowing the facts,precedes,unreviewed
https://education.asfai.org/associations/438a465f-8155-575a-ba8f-53e61c64a193,https://education.asfai.org/objectives/f1a7a62a-0dad-5edc-8b7a-17ab4e9e3f6f,https://education.asfai.org/objectives/87020141-a3ed-5023-870c-af9390f4895a,prerequisiteOf,soft,Understanding formation helps contextualise different fossil types,precedes,unreviewed
https://education.asfai.org/associations/43b3cf3f-29ad-5e2d-8a30-65a0b20a9d26,https://education.asfai.org/objectives/49c99e5a-5915-56cf-8b6d-a5a064d1bb21,https://education.asfai.org/objectives/7dca20b1-fd1f-5a9d-99f4-83c4b25e142e,prerequisiteOf,hard,Fluency with all four operations in context is required before formalising inverse relationships between them,precedes,unreviewed
https://education.asfai.org/associations/43c61826-4871-534d-a929-f1dadb3b3df2,https://education.asfai.org/objectives/975d7104-e8d0-54a0-ba72-db4120bba7ce,https://education.asfai.org/objectives/280d40ce-5865-5757-9005-defd24c7d0b4,prerequisiteOf,hard,Phylogenetic and cladistic analysis depends on understanding geological time and stratigraphy,precedes,unreviewed
https://education.asfai.org/associations/43dba3dc-1004-594f-8883-7cfb88de6151,https://education.asfai.org/objectives/b8ebdac0-033a-534a-a10d-8c8374fd0bcf,https://education.asfai.org/objectives/25379229-b716-5679-8d40-a1a6642cd255,prerequisiteOf,hard,KS3 spelling extends KS2 statutory word list Y5-6,precedes,unreviewed
https://education.asfai.org/associations/43dfe9cf-310d-5e06-b26c-e5732c46100e,https://education.asfai.org/objectives/a6c5156f-d523-53f0-9a76-119e75d53600,https://education.asfai.org/objectives/96806439-b5f7-5880-b6e1-946b91cd3b09,prerequisiteOf,hard,Evidence-based inference builds on KS2 drawing inferences from texts,precedes,unreviewed
https://education.asfai.org/associations/43ebac63-608f-573f-aee2-862f9d21c645,https://education.asfai.org/objectives/c40ff415-0a7a-54f7-8540-0532a53ae347,https://education.asfai.org/objectives/299cabdb-fcde-579d-8696-662b50468ce3,prerequisiteOf,hard,"Noticing own patterns requires vocabulary of 'pattern', 'trigger', and 'reflect'",precedes,unreviewed
https://education.asfai.org/associations/43ed3958-8c9e-5d0b-8e2c-04ec6ba23040,https://education.asfai.org/objectives/ca2756f1-1622-5be6-91fb-622ee665c4ff,https://education.asfai.org/objectives/be9074b5-400a-50f1-9de4-6f02aadd127b,prerequisiteOf,soft,Bullet point punctuation relates to list formatting,precedes,unreviewed
https://education.asfai.org/associations/441e4f23-2f9a-5a9e-b949-2a7405da91b7,https://education.asfai.org/objectives/1c6b23f6-7e0b-58e0-a62b-0c431040a208,https://education.asfai.org/objectives/338fab34-f46b-5879-a9b7-5667b15401b7,prerequisiteOf,soft,Recognising that interpretation is shaped by context — including the historian's own time and perspective — builds on the contextualisation habit,precedes,unreviewed
https://education.asfai.org/associations/4444f368-ae3e-54be-a931-d078983dcc1f,https://education.asfai.org/objectives/c9ebf4d4-8ef0-5a55-b24c-71f45d6a209e,https://education.asfai.org/objectives/99be72bc-7be2-5738-a195-ef69161a05ad,prerequisiteOf,soft,Enrichment knowledge of fossils revealing ancient environments supports formal analysis of fossil data,precedes,unreviewed
https://education.asfai.org/associations/4453b40c-bdbe-5d19-934f-f8227968c970,https://education.asfai.org/objectives/cf9e1e7f-b935-5a92-8f45-e5890c189f49,https://education.asfai.org/objectives/f0283e02-2565-5a5c-b6a1-bfe9dbd5a92b,prerequisiteOf,hard,Tables to 12×12 fluency is prerequisite to finding factor pairs up to 100,precedes,unreviewed
https://education.asfai.org/associations/446b82af-5e0e-5eeb-8b76-27509442ad06,https://education.asfai.org/objectives/9105ce7e-4258-51cd-ab62-f15d4e87b17a,https://education.asfai.org/objectives/137e10b5-a236-5c69-bdf0-0f17392147f4,prerequisiteOf,hard,Advanced friendship skills depends on earlier cooperation concepts,precedes,unreviewed
https://education.asfai.org/associations/449f6383-05a3-539a-b286-5977a665657e,https://education.asfai.org/objectives/d4fdb3c9-35d5-53a0-ba8e-8f24e0eb1ec4,https://education.asfai.org/objectives/64734e79-c015-5d75-a3e5-3c725d642e61,prerequisiteOf,soft,Comparing characters across stories builds on general text comparison skills,precedes,unreviewed
https://education.asfai.org/associations/449fa3f7-16d9-5e43-9c6b-c54cadefae2c,https://education.asfai.org/objectives/5f4f88ca-013b-55ba-89c5-b64a31db7d94,https://education.asfai.org/objectives/d124cae8-2661-5041-867c-46c945c6422b,prerequisiteOf,hard,Must know basic punctuation before learning comma usage,precedes,unreviewed
https://education.asfai.org/associations/44b3f44d-778c-5411-9c8f-2d6109906d50,https://education.asfai.org/objectives/7488abe1-93da-589a-be5a-6e36a0fc063a,https://education.asfai.org/objectives/fd57e04e-4458-5564-911b-700683747ba1,prerequisiteOf,soft,"Arctic and desert are contrasting extreme environments, each enriches understanding of the other",precedes,unreviewed
https://education.asfai.org/associations/44b574a9-53cc-5f22-8a68-0ed8744ba03f,https://education.asfai.org/objectives/366b703e-6485-5536-87a9-cde609b727a3,https://education.asfai.org/objectives/92792886-fa64-506e-92b3-a438a510e989,prerequisiteOf,soft,Framing mistakes as learning uses the vocabulary of feelings management and coping with setback,precedes,unreviewed
https://education.asfai.org/associations/44cee0d9-8fa6-5baf-8cb1-7f12fe0a7e6e,https://education.asfai.org/objectives/9c120e18-1de1-5373-bed2-c0acaec23def,https://education.asfai.org/objectives/3d1548ae-ba80-56d5-b04b-9ee5c68553a5,prerequisiteOf,soft,Protractor use exercises strategic tool selection,precedes,unreviewed
https://education.asfai.org/associations/44da520b-f307-5f45-93a6-254259d06f50,https://education.asfai.org/objectives/7e6b3d74-aae5-5a07-ad01-3ca33919652f,https://education.asfai.org/objectives/88b92e47-59ac-5194-abb8-5c87a159a765,prerequisiteOf,hard,Exploring the deep requires knowing the ocean floor has terrain,precedes,unreviewed
https://education.asfai.org/associations/44df9765-e520-5561-a99f-bc6171503a48,https://education.asfai.org/objectives/4403ca2a-74d2-5c67-b810-4cd958974fd0,https://education.asfai.org/objectives/0b238a9c-c8eb-5bf3-b461-65c465707ecd,prerequisiteOf,hard,Age 8-9 modelling is prerequisite to age 9-10 level,precedes,unreviewed
https://education.asfai.org/associations/44e987b2-22bd-534c-bbde-1b05038901d8,https://education.asfai.org/objectives/6291cc4f-df29-5cf3-b0d7-19a4bfd839f4,https://education.asfai.org/objectives/1a22e834-f596-5f0b-94f3-17bc2e8ffa73,prerequisiteOf,hard,Solving inequalities uses the same inverse-operation methods as solving equations,precedes,unreviewed
https://education.asfai.org/associations/44f99abb-3721-5df5-965e-dbfd5b819968,https://education.asfai.org/objectives/d99ca5ea-43fb-5523-857f-8bb2564b27d5,https://education.asfai.org/objectives/83a3e24c-1665-5cc0-a967-2e41d541411d,prerequisiteOf,hard,Must understand weather hazards before evaluating design solutions to reduce their impacts,precedes,unreviewed
https://education.asfai.org/associations/45000f47-a8c8-506c-8af9-9253fde679cd,https://education.asfai.org/objectives/05c43960-eda5-5c5a-ab9c-689b4b4aa023,https://education.asfai.org/objectives/77bbbcab-633b-5228-a3ac-193eb7ca3b75,prerequisiteOf,hard,Must understand print direction before letter identification matters,precedes,unreviewed
https://education.asfai.org/associations/454b9d40-76b9-5ddf-9224-6bd43b5e7f53,https://education.asfai.org/objectives/d97b9742-6186-57cc-ac29-4b40886e1e10,https://education.asfai.org/objectives/e41f2a55-ad1a-5741-8c4e-09b8636af15a,prerequisiteOf,hard,Must understand state changes before learning about evaporation/condensation in water cycle,precedes,unreviewed
https://education.asfai.org/associations/4556e123-b165-5e4c-bd93-0c372f196d50,https://education.asfai.org/objectives/02c11b25-2867-5870-bcbc-59327e60f072,https://education.asfai.org/objectives/9dee1237-8d74-5101-87a0-6e40d65480b9,prerequisiteOf,hard,Understanding adaptation explains why invasives succeed and natives fail,precedes,unreviewed
https://education.asfai.org/associations/455a3576-23c0-5f4e-a492-15a8ceddc1f8,https://education.asfai.org/objectives/f9abd499-549f-5448-82e2-4d87ae11e9f6,https://education.asfai.org/objectives/c0f96fbb-69c6-5a35-8c98-fc3870f07a59,prerequisiteOf,hard,Word problems require the computational skill of adding/subtracting unlike-denominator fractions,precedes,unreviewed
https://education.asfai.org/associations/45664195-6866-504c-885f-58e4eb1c646f,https://education.asfai.org/objectives/2ade4f37-835b-5177-a30d-e43fe4b98be4,https://education.asfai.org/objectives/9fbc5b96-5351-563b-95d5-c160f22d32cf,prerequisiteOf,hard,"KS3 chemical changes deepens KS2 understanding that burning, rusting and acid reactions form new materials",precedes,unreviewed
https://education.asfai.org/associations/4574e756-7d2f-5b93-b02d-15aad8e31c41,https://education.asfai.org/objectives/c6b8c99b-3df4-5f0d-818a-325eb6af7713,https://education.asfai.org/objectives/5a4cc094-32a1-5d88-afcb-50c09b3cc3e6,prerequisiteOf,hard,Y3-4 homophones build on Y2 alternative spellings/homophones,precedes,unreviewed
https://education.asfai.org/associations/45a95047-fc45-508e-8f89-ce6475e1b9d4,https://education.asfai.org/objectives/d4fdb3c9-35d5-53a0-ba8e-8f24e0eb1ec4,https://education.asfai.org/objectives/f8d713c1-a531-502e-9323-a721df66a031,prerequisiteOf,soft,Recognising that different people give different accounts of the same event is the historical application of the English skill of comparing and contrasting two texts on the same topic,precedes,unreviewed
https://education.asfai.org/associations/45cd17fa-e441-540a-8064-bf78f7c77430,https://education.asfai.org/objectives/d1b5c703-71e5-5c51-b88c-51b09d2dae08,https://education.asfai.org/objectives/901cc841-8d4e-5785-8c3a-fa3ba6d92dff,prerequisiteOf,hard,"Comparing life cycles of mammals, amphibians, insects, and birds requires metamorphosis vocabulary",precedes,unreviewed
https://education.asfai.org/associations/45d4d018-21e6-5e92-8a38-e67525de7352,https://education.asfai.org/objectives/3ec66aff-d27d-5a10-949d-7c52079f6762,https://education.asfai.org/objectives/326ac617-63e5-5e79-b1b2-9c13e2fb4d13,prerequisiteOf,hard,Understanding verb mood extends KS2 subjunctive form in formal writing,precedes,unreviewed
https://education.asfai.org/associations/45dfc759-00b3-5972-9cbd-0118c36016c4,https://education.asfai.org/objectives/ce6ef984-a0ad-5e16-a76e-16299ec41892,https://education.asfai.org/objectives/a695c1ae-3597-5144-80fb-0e943669df2e,prerequisiteOf,hard,PV problems require four-digit place-value understanding,precedes,unreviewed
https://education.asfai.org/associations/461d9c72-930a-5f50-b2a0-55f885ed2e8a,https://education.asfai.org/objectives/3be4730e-2de6-50e0-8cee-598d345bfd0e,https://education.asfai.org/objectives/95e96947-39c4-5033-b5c2-49f7f3c8852c,prerequisiteOf,hard,Interpreting data requires having data organised and represented first,precedes,unreviewed
https://education.asfai.org/associations/462f2664-00eb-5eaf-a4bc-9f6d143868ec,https://education.asfai.org/objectives/f00facc1-350a-57b6-a3fa-abdba05a41bd,https://education.asfai.org/objectives/47d4ddd9-6940-5f98-9b55-09e26860726c,prerequisiteOf,hard,Fluency within 100 builds on knowing 2/5/10 tables,precedes,unreviewed
https://education.asfai.org/associations/465103d0-7644-5ad5-8266-a49d61e2782d,https://education.asfai.org/objectives/8f1fd161-6d5c-58a5-be8f-669df8985c27,https://education.asfai.org/objectives/acb1f627-3dd0-5248-a43d-622768fc7fe4,prerequisiteOf,soft,Direct speech punctuation introduces the concept of embedding one structure within another; parenthesis similarly embeds additional information,precedes,unreviewed
https://education.asfai.org/associations/465270f9-f0be-51cd-9df2-7aad23788665,https://education.asfai.org/objectives/2e9706f2-5d68-5625-95e6-e5da3a45ef2d,https://education.asfai.org/objectives/e520016b-2a3a-578f-a43d-7c0a52bfd42f,prerequisiteOf,soft,Capital letter formation supports correct sizing in joined writing,precedes,unreviewed
https://education.asfai.org/associations/46538dcc-6e72-5a92-86c9-db7d8e4e5953,https://education.asfai.org/objectives/c9dcae22-cb94-5be8-b4a6-0f4cda8504ed,https://education.asfai.org/objectives/cadc95fb-acdc-5848-be46-79d87720a598,prerequisiteOf,soft,"Placing ancient Egypt on a chronological timeline requires vocabulary for dates and time periods (BCE/CE, era, century)",precedes,unreviewed
https://education.asfai.org/associations/46655211-7654-5ea3-b5b0-323ec0821329,https://education.asfai.org/objectives/4b89b9a3-286e-5cab-bcf8-a6a19504a2af,https://education.asfai.org/objectives/7f662ce1-7d3c-539c-8893-61cbfc6ce974,prerequisiteOf,hard,Must know about knights before understanding their place in the feudal system,precedes,unreviewed
https://education.asfai.org/associations/468dca72-d066-581a-8d23-3453b857f420,https://education.asfai.org/objectives/575f1901-d8a5-58cf-a74b-1477335278e3,https://education.asfai.org/objectives/82336274-87ba-514b-9316-80fd13b7065a,prerequisiteOf,hard,Comparing measured lengths requires ability to measure with tools,precedes,unreviewed
https://education.asfai.org/associations/46910e4b-aadf-5e1d-a8ee-745b2270e466,https://education.asfai.org/objectives/934c48f8-3d0e-5be2-b52a-c0ee13b5ede6,https://education.asfai.org/objectives/d61cc819-07c6-5d1c-a286-f769a7b8d1c3,prerequisiteOf,hard,"Describing predictable patterns of sun, moon, and stars requires planet, star, moon, orbit vocabulary",precedes,unreviewed
https://education.asfai.org/associations/46afea17-df2f-5ea6-99a7-ca942434e62c,https://education.asfai.org/objectives/32f423fe-eef9-5fd5-999d-6142100fb4da,https://education.asfai.org/objectives/dbbbc7c4-2065-5fe3-ac43-12f81452eaea,prerequisiteOf,hard,Must understand deforestation before discussing the complex future trade-offs,precedes,unreviewed
https://education.asfai.org/associations/46bf6979-2dc4-5695-b747-892166724fed,https://education.asfai.org/objectives/270af057-d00f-5cf3-8398-1f857f0f2f94,https://education.asfai.org/objectives/ced3866b-71cd-5269-8a4a-2b78c4ca366b,prerequisiteOf,hard,Transformations on coordinate grids require confident four-quadrant coordinate work,precedes,unreviewed
https://education.asfai.org/associations/46c1e71a-0cb4-5910-9c0e-cb432e939ae2,https://education.asfai.org/objectives/53d0a3ba-ce97-5ce0-ad3a-241dd9fcf0c4,https://education.asfai.org/objectives/bbf6d0cd-6bf2-5361-ac1e-0954ae13d716,prerequisiteOf,hard,Supervolcano-scale events and climate impacts depends on volcano monitoring fundamentals,precedes,unreviewed
https://education.asfai.org/associations/46c43b1d-2cbd-5207-833a-aaa62485851e,https://education.asfai.org/objectives/7d485fa0-ae8d-5bf4-b967-35be29a44c25,https://education.asfai.org/objectives/c9dcae22-cb94-5be8-b4a6-0f4cda8504ed,prerequisiteOf,hard,Understanding days/months/years builds on sequencing events chronologically,precedes,unreviewed
https://education.asfai.org/associations/46da545a-174d-5f18-8467-5dd25bb9c0b1,https://education.asfai.org/objectives/513decec-3277-59f4-8f78-6a0b7fb902c4,https://education.asfai.org/objectives/96f4a3ab-7220-565c-9822-39dbaafb5ede,prerequisiteOf,hard,Recognising stereotypes builds on understanding diverse life experiences,precedes,unreviewed
https://education.asfai.org/associations/46efbed1-58c2-5787-8e87-90ca35208015,https://education.asfai.org/objectives/c9f91c85-aae5-5587-9801-506a11dbcefc,https://education.asfai.org/objectives/04bb5f25-c70a-549e-ae99-687a96b31ca2,prerequisiteOf,soft,Comparison with Roman republican government enriches analysis,precedes,unreviewed
https://education.asfai.org/associations/46fb3eaa-caba-5e1b-a2f4-ad7ac922a8f1,https://education.asfai.org/objectives/74ccc3d4-f76c-56ec-b32b-2b6f0123b23d,https://education.asfai.org/objectives/6b1f92d4-6764-5c3c-a1cc-2282f788e3c1,prerequisiteOf,hard,Must understand polar food chains before comparing full ecosystems,precedes,unreviewed
https://education.asfai.org/associations/4701213b-8afe-5287-b0aa-b0886bce0f54,https://education.asfai.org/objectives/5a114765-3001-5a4f-b2d3-00e80ad3c806,https://education.asfai.org/objectives/7a2bb45a-c4fd-5186-8524-350395e1c80a,prerequisiteOf,hard,Must understand theropods as a group before learning birds evolved from them,precedes,unreviewed
https://education.asfai.org/associations/471f95c2-52bc-50f8-9613-949cea2bc313,https://education.asfai.org/objectives/340033ef-dc71-5c8b-ae17-9669a6a902e5,https://education.asfai.org/objectives/8e143c41-28e8-5039-a845-3ba358111ae9,prerequisiteOf,hard,Reading/writing numerals 0–20 requires understanding that numerals represent quantities (cardinality),precedes,unreviewed
https://education.asfai.org/associations/47315fde-09b7-576c-a5b8-7f6d74a0c9e7,https://education.asfai.org/objectives/753a1d3f-e977-5d81-98ed-979a9312f7c6,https://education.asfai.org/objectives/ce323bba-ec57-5e87-9a8a-924d1dab8e00,prerequisiteOf,soft,Ethical evaluation benefits from understanding rights/responsibilities,precedes,unreviewed
https://education.asfai.org/associations/47330530-b5a7-5965-ad54-9bbc1553bf46,https://education.asfai.org/objectives/3ed5120b-af81-517a-8f64-c05c06f6708c,https://education.asfai.org/objectives/0b35f7e8-3036-5be5-bd48-88ec862ce63a,prerequisiteOf,hard,Must understand planning before learning about costs and revenue,precedes,unreviewed
https://education.asfai.org/associations/4744712f-fa82-5422-b97e-9df004762744,https://education.asfai.org/objectives/13079489-800e-546d-9539-e3eb9354b410,https://education.asfai.org/objectives/4e2296d0-f1e2-5f7b-b4c0-e94db204c2ee,prerequisiteOf,hard,Gas exchange at the alveoli is driven by diffusion — the mechanism must be understood first,precedes,unreviewed
https://education.asfai.org/associations/476d52e2-609c-5ece-8582-b1016ab3f66b,https://education.asfai.org/objectives/41f2e53e-1c84-587c-8cdc-671b6375cc41,https://education.asfai.org/objectives/4ed2cae3-257d-5bbd-a72f-173fc2f2efb8,prerequisiteOf,soft,Cross-domain: understanding Athenian democracy helps contextualise Magna Carta's contribution to democratic rights,precedes,unreviewed
https://education.asfai.org/associations/476f5bb5-7759-5546-8191-e6cffc4187dc,https://education.asfai.org/objectives/af41633d-bf0c-5ecf-8190-a3323c43b395,https://education.asfai.org/objectives/90ae9e5c-cd27-5cdb-9399-f830a9bb4469,prerequisiteOf,soft,Fraction-of-quantity problems exercise multi-step reasoning,precedes,unreviewed
https://education.asfai.org/associations/4774bca7-0557-5e86-a94c-c6649ed34311,https://education.asfai.org/objectives/ee321230-a910-554d-b6f6-3523b60d366b,https://education.asfai.org/objectives/1ef56d24-6d99-562b-895b-8b6a762ac30c,prerequisiteOf,hard,Cladistic and phylogenetic analysis depends on understanding extinction rates and the current biodiversity crisis,precedes,unreviewed
https://education.asfai.org/associations/47db2340-c185-566b-bdde-012e19f9a793,https://education.asfai.org/objectives/261fa05e-877c-5074-a0e1-347fe48b4422,https://education.asfai.org/objectives/d32a0e96-d5c9-546b-ac55-cf5ea1f23b8e,prerequisiteOf,hard,"KS3 magnetic field lines and Earth's magnetism extends KS2 magnetic poles, attraction and repulsion",precedes,unreviewed
https://education.asfai.org/associations/47de96b7-ea12-57ab-8ec0-441e11cf65f3,https://education.asfai.org/objectives/bfa0648d-1309-5de7-8f9c-56057425d147,https://education.asfai.org/objectives/f3168dda-24c5-5c68-a82c-335ddfc6159e,prerequisiteOf,hard,Must know what goods are before creating a product to sell,precedes,unreviewed
https://education.asfai.org/associations/47e6b8b6-e6a7-5f17-a967-79fdb495d179,https://education.asfai.org/objectives/9b34c30f-ce11-51ba-a5cb-880f23d79db5,https://education.asfai.org/objectives/c1e4184b-b157-5610-8eb8-c622e408d951,prerequisiteOf,hard,Fraction decomposition is prerequisite to adding/subtracting mixed numbers,precedes,unreviewed
https://education.asfai.org/associations/4807b2ad-f5e4-5e07-b6a4-a8ffa457d7df,https://education.asfai.org/objectives/82e6e7b0-dcf8-5a67-b30e-cd5dbfbffcee,https://education.asfai.org/objectives/138a7362-7f81-5e03-9d77-5ea86ab76bba,prerequisiteOf,soft,Mentally finding 10 more/less uses generalised repeated reasoning about place value,precedes,unreviewed
https://education.asfai.org/associations/4813da71-b39d-5c95-8ff3-bdc6bd5f38c7,https://education.asfai.org/objectives/fac737a5-21a5-5f08-904a-a40643221545,https://education.asfai.org/objectives/a139c539-9b48-5f93-8325-06d1cfce3a50,prerequisiteOf,hard,Explaining text structure builds on structural terminology,precedes,unreviewed
https://education.asfai.org/associations/481e27ad-3134-5267-9139-38961840d35a,https://education.asfai.org/objectives/dbd23d97-4ff7-5e6b-acbf-63490071625c,https://education.asfai.org/objectives/fcfa3a5a-496b-553e-bc79-17d4f9c9507b,prerequisiteOf,soft,×÷ by 10/100/1000 supports metric unit conversions,precedes,unreviewed
https://education.asfai.org/associations/4837a214-cbdb-5377-9a15-5901ae3b4b37,https://education.asfai.org/objectives/8ca65b22-afd2-534b-892c-a38382ddebf7,https://education.asfai.org/objectives/5c9b4a80-5e1e-577c-bf2e-ee179b0af11f,prerequisiteOf,hard,Multi-paragraph main idea analysis builds on identifying main topic and key details in simpler texts,precedes,unreviewed
https://education.asfai.org/associations/48420c05-2604-5e53-a91a-6cd6a40793bf,https://education.asfai.org/objectives/5ef8d918-8f22-5e18-be0a-1c661bbcb43b,https://education.asfai.org/objectives/4fada96c-c0f1-5261-93df-9da7b5f9ab4c,prerequisiteOf,hard,Must understand buying transactions before calculating change,precedes,unreviewed
https://education.asfai.org/associations/48ab7626-19f0-590f-ba3c-37ccc7622397,https://education.asfai.org/objectives/3f9d7beb-adad-540e-974d-cc1553e888d7,https://education.asfai.org/objectives/351afcf6-d4ea-5f01-9357-0dff537f6be2,prerequisiteOf,hard,Time/cause conjunctions extend Y2 subordination/co-ordination,precedes,unreviewed
https://education.asfai.org/associations/48afcaa2-e719-5ade-b3ca-a6f4e5d14d22,https://education.asfai.org/objectives/1c468487-75c3-510c-952a-a6364aea817f,https://education.asfai.org/objectives/35909676-789a-523c-8b28-7a83d0f8a7e7,prerequisiteOf,hard,Research and source integration extends KS2 precis of longer passages,precedes,unreviewed
https://education.asfai.org/associations/48b4d266-e34d-5b8b-9131-f701192eda9b,https://education.asfai.org/objectives/23b05ba7-5c0c-5363-af4a-5cbf696e385b,https://education.asfai.org/objectives/1762c951-dac9-5dcd-bce1-205b971216c1,prerequisiteOf,hard,Extends finding 10 more/less to adding arbitrary multiples of 10,precedes,unreviewed
https://education.asfai.org/associations/48d89ed0-56db-52f9-abf7-d41e1bcaafe4,https://education.asfai.org/objectives/e1db059d-94d9-53f6-9a99-87e55cb11925,https://education.asfai.org/objectives/9d7d9d79-3f37-5e4b-8521-eb3b6f8f785a,prerequisiteOf,hard,Must know carnivore/herbivore/omnivore to understand food chains,precedes,unreviewed
https://education.asfai.org/associations/48e6e8e0-6a98-5145-a3b5-4c7b8819b637,https://education.asfai.org/objectives/7ce83298-c55c-55dd-a5e0-da6ba86243cb,https://education.asfai.org/objectives/bd5aedf8-b249-5374-afd6-5756b95013f0,prerequisiteOf,hard,Evaluating whether your own writing creates an intended effect requires first understanding how authors' choices create effects on readers — reading like a writer before writing like a reader,precedes,unreviewed
https://education.asfai.org/associations/48ea277d-4a79-559e-8eda-72007010c4c6,https://education.asfai.org/objectives/f29c52ca-89f8-5070-a3f9-ff06152ac91c,https://education.asfai.org/objectives/7e6b3d74-aae5-5a07-ad01-3ca33919652f,prerequisiteOf,soft,Ocean floor is the bottom of the deepest zone; zone knowledge enriches it,precedes,unreviewed
https://education.asfai.org/associations/48fbbc62-2014-58b0-8554-3fdabfd1cac9,https://education.asfai.org/objectives/1ddee083-73e0-5b52-b884-7644edfb621f,https://education.asfai.org/objectives/9cc5b5c6-549f-52fb-a883-aa7bcf2adf63,prerequisiteOf,hard,Must understand fossils as evidence before evaluating how artists use them,precedes,unreviewed
https://education.asfai.org/associations/49212cb6-a1db-5b1b-82cb-e32863c5bb84,https://education.asfai.org/objectives/0166e672-67c7-5501-8547-836b83d2242a,https://education.asfai.org/objectives/9c24bb0d-9cc8-5ea9-826d-49ad9348f03a,prerequisiteOf,hard,Requires fluency with £ and p symbols,precedes,unreviewed
